사업자등록번호,기업명,대표자명,code,분류명,c_index,c_name
4158131382,(주)백림정보,안현선,42,전문직별 공사업,41,건설업
4158133361,(주)대영건설,김태현,42,전문직별 공사업,41,건설업
4158137839,(주)태형정보통신,한금선,42,전문직별 공사업,41,건설업
4158139287,(주)윈텍시스템,심우열,42,전문직별 공사업,41,건설업
4158152669,(주)에스디정보통신,박명기,42,전문직별 공사업,41,건설업
4158157835,(유)서원,배형덕,42,전문직별 공사업,41,건설업
4158282947,남양주대명아파트,박달신,68,부동산업,68,부동산업
4158303497,군내우체국,,61,우편 및 통신업,58,정보통신업
4158700047,(주)얼라우드네트웍스,이호준,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4158700300,(주)파로스,문기숙,42,전문직별 공사업,41,건설업
4158700445,벨에어(주),이지연,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4158700858,(주)다온기업,최병길,41,종합 건설업,41,건설업
4158701105,(주)아이티에이,최규영,42,전문직별 공사업,41,건설업
4158800044,(주)대림정보통신,조규문,42,전문직별 공사업,41,건설업
4158800535,(주)융지유엘씨,정용근,46,도매 및 상품 중개업,45,도소매업
4158800966,(주)정원건설,김춘일,42,전문직별 공사업,41,건설업
4158801403,(주)대창엔지니어링,김선영,41,종합 건설업,41,건설업
4159062214,햇살김,윤기제,47,소매업; 자동차 제외,45,도소매업
4160138654,그린미디어,서경호,46,도매 및 상품 중개업,45,도소매업
4160150828,라인정보통신,황미선,47,소매업; 자동차 제외,45,도소매업
4160193642,현대정보시스템,조재훈,47,소매업; 자동차 제외,45,도소매업
4160254006,통신마트,조경숙,47,소매업; 자동차 제외,45,도소매업
4160264130,한울정보통신,양재숙,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4160329294,중앙통신,황병천,47,소매업; 자동차 제외,45,도소매업
4160561925,오케이텔레콤,조임갑,56,음식점 및 주점업,56,음식점
4160573891,서영,문규철,42,전문직별 공사업,41,건설업
4160859852,한국로지스풀,주정훈,49,육상 운송 및 파이프라인 운송업,49,운수 및 창고업
4160968682,도양정보시스템,신정희,58,출판업,58,정보통신업
4160981666,진산종합상사,박석용,47,소매업; 자동차 제외,45,도소매업
4160987165,우리정보통신,임은섭,26,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",26,기기류 제조업
4161008998,미래정보통신,윤성의,47,소매업; 자동차 제외,45,도소매업
4161015177,지수정보통신,서병덕,47,소매업; 자동차 제외,45,도소매업
4161074064,아도르사운드,오경택,47,소매업; 자동차 제외,45,도소매업
4161092359,참거래연대,조태용,47,소매업; 자동차 제외,45,도소매업
4161169516,유성통신,박형모,42,전문직별 공사업,41,건설업
4161271232,선진테크,김선진,47,소매업; 자동차 제외,45,도소매업
4161368957,가람정보통신,임병근,46,도매 및 상품 중개업,45,도소매업
4161442560,전남정보통신,조수일,47,소매업; 자동차 제외,45,도소매업
4161467561,서영유통,김은희,47,소매업; 자동차 제외,45,도소매업
4161484935,봉화통신,배성중,47,소매업; 자동차 제외,45,도소매업
4161513946,에스엠정보통신,신홍래,47,소매업; 자동차 제외,45,도소매업
4161528487,대현정보통신,소순회,47,소매업; 자동차 제외,45,도소매업
4161547335,세기정보통신,유미희,47,소매업; 자동차 제외,45,도소매업
4161549653,파란정보통신,이성완,47,소매업; 자동차 제외,45,도소매업
4161579443,휴대폰할인아울렛,고승주,47,소매업; 자동차 제외,45,도소매업
4161615903,010이동통신,최규복,47,소매업; 자동차 제외,45,도소매업
4161620497,호반정보통신,임상훈,47,소매업; 자동차 제외,45,도소매업
4161625338,퍼스트넷,허준,46,도매 및 상품 중개업,45,도소매업
4161627337,폰플러스,박은주,47,소매업; 자동차 제외,45,도소매업
4161639526,에스와이정보통신,윤수미,47,소매업; 자동차 제외,45,도소매업
4161647837,호야정보,박상철,47,소매업; 자동차 제외,45,도소매업
4161648535,순천컴퓨터서비스센터,김병조,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4161649887,영국테크,황재운,41,종합 건설업,41,건설업
4161650948,진투시스템,황두호,42,전문직별 공사업,41,건설업
4161656199,한올,유연수,47,소매업; 자동차 제외,45,도소매업
4161665169,초록정보,강필성,47,소매업; 자동차 제외,45,도소매업
4161674197,대성통신,김혜란,47,소매업; 자동차 제외,45,도소매업
4161688575,케이에스모터스,김성진,47,소매업; 자동차 제외,45,도소매업
4161726940,루비텔레콤,조연희,47,소매업; 자동차 제외,45,도소매업
4161733795,행쇼모바일,김선애,47,소매업; 자동차 제외,45,도소매업
4161736851,스마트프라자,김현정,47,소매업; 자동차 제외,45,도소매업
4161740656,로타리통신,이장운,47,소매업; 자동차 제외,45,도소매업
4161755106,피씨네오피씨방,표정식,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4161765531,아우디통신,신희동,47,소매업; 자동차 제외,45,도소매업
4161765598,월드무역,김홍대,47,소매업; 자동차 제외,45,도소매업
4161773837,동우정보통신,현경서,41,종합 건설업,41,건설업
4161773915,세은정보기술,김현종,46,도매 및 상품 중개업,45,도소매업
4161789644,믿음정보통신,김옥선,47,소매업; 자동차 제외,45,도소매업
4161799012,베스트모바일,박정희,47,소매업; 자동차 제외,45,도소매업
4161821734,챔피언통신,주강윤,47,소매업; 자동차 제외,45,도소매업
4161823203,자유,이재각,47,소매업; 자동차 제외,45,도소매업
4168109772,(주)국민,윤풍식,42,전문직별 공사업,41,건설업
4168113067,(주)파루,강문식,28,전기장비 제조업,26,기기류 제조업
4168115478,(주)신영,박옥천,47,소매업; 자동차 제외,45,도소매업
4168117118,(주)봉화,오재대,46,도매 및 상품 중개업,45,도소매업
4168121437,(주)코리아넷,채강석,42,전문직별 공사업,41,건설업
4168121719,(유)나은,하태봉,47,소매업; 자동차 제외,45,도소매업
4168130483,(주)신성정보통신,김호정,42,전문직별 공사업,41,건설업
4168134169,(주)인터엠에이브이전자통신,정금순,42,전문직별 공사업,41,건설업
4168138772,(주)케이넷,이천호,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4168144992,(주)세영전산,박성진,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4168146495,(주)대호통신,김성춘,42,전문직별 공사업,41,건설업
4168146855,(주)동양에이브이전자통신,김미숙,46,도매 및 상품 중개업,45,도소매업
4168147742,(주)연성전력,오세희외 1명,42,전문직별 공사업,41,건설업
4168151611,(주)국일통신,문병래,42,전문직별 공사업,41,건설업
4168151644,(주)유아이테크,하태호,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4168151789,(주)동일이앤시,정제호,42,전문직별 공사업,41,건설업
4168159345,(주)유엠솔루션,김재술,42,전문직별 공사업,41,건설업
4168165089,하늘데이타통신,장성모,42,전문직별 공사업,41,건설업
4168168709,(주)줌네트웍스,정경원,42,전문직별 공사업,41,건설업
4168169464,아이앤피통신(주),김길남,42,전문직별 공사업,41,건설업
4168175141,(주)엔텍,김진수,61,우편 및 통신업,58,정보통신업
4168176117,빛으로전력(주),이인숙,42,전문직별 공사업,41,건설업
4168177299,(유)로이콤,박정민,42,전문직별 공사업,41,건설업
4168177310,(주)호경,조용오,42,전문직별 공사업,41,건설업
4168180173,한국위성시스템(주),박명규,42,전문직별 공사업,41,건설업
4168180867,(주)다울,이조열,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4168181599,(주)예성이앤씨,김다흰,42,전문직별 공사업,41,건설업
4168182657,(주)제이엠정보통신,노정만,42,전문직별 공사업,41,건설업
4168185732,한국방송통신(주),박은정,42,전문직별 공사업,41,건설업
4168187439,(주)엘티에스코리아,이석철,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4168192820,(주)엘씨케이,이재원,42,전문직별 공사업,41,건설업
4168193509,(주)다인,김효중,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4168193533,(주)클라우드,고기준,42,전문직별 공사업,41,건설업
4168194944,(주)대웅정보통신,박대웅,42,전문직별 공사업,41,건설업
4168196016,(주)퍼니,정현유,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4168600999,(주)니즈,송정현,42,전문직별 공사업,41,건설업
4168601945,아이컴넷씨앤에스(주),기세웅,42,전문직별 공사업,41,건설업
4168603093,휴멜로(주),이자룡,58,출판업,58,정보통신업
4168700109,(주)누리플래닛,하수미,70,연구개발업,70,전문과학기술업
4168800294,(주)휴먼네트,장덕현,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4170247212,천지소프트웨어,김대필,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4170831162,민원이십사전자민원인터넷발급,정현주,63,정보서비스업,58,정보통신업
4178125004,(주)전일통신공사,김태균,42,전문직별 공사업,41,건설업
4178131317,(주)한우리,김유수,46,도매 및 상품 중개업,45,도소매업
4178134274,(주)알파이앤시,이광휴,47,소매업; 자동차 제외,45,도소매업
4178136627,(주)식스기획,김환식,63,정보서비스업,58,정보통신업
4178137515,(주)조은정보,장경동,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4178145150,(주)정우정보통신,강정운,42,전문직별 공사업,41,건설업
4178145432,(주)유진정보,유재명,46,도매 및 상품 중개업,45,도소매업
4178145602,(유)럭키통신,박은선,46,도매 및 상품 중개업,45,도소매업
4178148706,(주)제이앤비,김종현,42,전문직별 공사업,41,건설업
4178151142,이노시스,정순남,63,정보서비스업,58,정보통신업
4178151365,(주)아이캠,이호성,42,전문직별 공사업,41,건설업
4178600973,엔씨엔(주),김용희,42,전문직별 공사업,41,건설업
4178601365,(주)사이버앤네트워크연구원,김한욱,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4178701737,(유)기술법인정인,남우기,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4178701872,(주)디아크소프트,방선옥,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4178800152,(주)케이탑소프트,김정욱,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4178801020,(주)아이큐브네트웍스,박정현,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4180286348,후지제록스,조태희,46,도매 및 상품 중개업,45,도소매업
4180640976,엔에스디지탈,방남석,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4180658011,동의보감에스아이,배정,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4181367027,세진,방재준,42,전문직별 공사업,41,건설업
4188107178,대신네트웍스(주),왕선호,42,전문직별 공사업,41,건설업
4188107799,(유)광명통신,김정웅,42,전문직별 공사업,41,건설업
4188111712,대주정보산업(주),강미연,42,전문직별 공사업,41,건설업
4188117958,(유)삼일통신,이상규,42,전문직별 공사업,41,건설업
4188121511,굿파트너스(주),김형필,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4188121618,이오넷,황동연,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4188122484,지산건설(주),나승봉,42,전문직별 공사업,41,건설업
4188124973,(주)라인인포,서암석,26,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",26,기기류 제조업
4188129075,(유)천세,전상배,42,전문직별 공사업,41,건설업
4188130252,(주)코스코,나중태,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4188131061,(유)화승,김한성,46,도매 및 상품 중개업,45,도소매업
4188135655,(유)드림테크,김경원,26,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",26,기기류 제조업
4188137691,원테크놀로지(주),박성우,42,전문직별 공사업,41,건설업
4188139461,(유)원우이엔지,강재희,42,전문직별 공사업,41,건설업
4188139608,(주)이지아이,김병관,42,전문직별 공사업,41,건설업
4188142613,(주)사삼정보통신,박병열,42,전문직별 공사업,41,건설업
4188144042,(주)청학에프앤비,서홍재,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4188144800,(주)이음테크,오하나,42,전문직별 공사업,41,건설업
4188145963,(유)알뜰텔레콤,유재준,47,소매업; 자동차 제외,45,도소매업
4188146623,(주)한울정보,임영민,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4188147054,(주)금원,김재오,42,전문직별 공사업,41,건설업
4188147302,더포유,한상인,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4188149479,(유)영우,조영우,46,도매 및 상품 중개업,45,도소매업
4188152125,(주)엘템,김진기,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4188152144,트라웍스(주),김선미,26,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",26,기기류 제조업
4188154614,(주)플래닛라이브러리,남태혁,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4188600845,(주)알비노,김용원,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4188700202,(주)큰나무,윤지영,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4188700347,(주)넥스트인프라,변정훈,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4189200486,김태경엠보험대리점,김태경,63,정보서비스업,58,정보통신업
4198101518,(주)안스리서치,김동섭,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4198101779,(주)컴투비,김임식,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4198600246,(주)파네보험중개,노갑균,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4198600566,(주)지우테크솔루션즈,정찬미,70,연구개발업,70,전문과학기술업
4198601250,소피아숀앤제인(주),이지연,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4208100071,(주)유엑스엔터프라이즈,이예진,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4208600149,케이엠제약(주),강일모,20,화학 물질 및 화학제품 제조업; 의약품 제외,19,특수가공물질 제조업
4208600402,(주)유성디엔씨,김대현,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4208700883,후오비(주),박시덕,47,소매업; 자동차 제외,45,도소매업
4218600201,(주)카바조,유태량,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4218800471,(주)제네시스랩,이영복,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4218800544,(주)양지씨앤에스,윤영직,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4228700555,(주)시스엠에스알컨설팅,백문영,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4228800192,(주)와이즈커머스,정원식,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4231600276,지원이엔씨,지윤환,46,도매 및 상품 중개업,45,도소매업
4238101313,(주)디앤모아시스템,정선호,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4238600075,(주)캐스팅엔,용성남외 1명,71,전문 서비스업,70,전문과학기술업
4238600736,(주)케이디에스,김기성,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4238600982,(주)오즈소프트텍,이승현,58,출판업,58,정보통신업
4238601623,(주)소셜인프라테크,전명산,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4238700112,아이피로지스(유),이경미,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4238800287,(주)씨에이치소프트,반창혁,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4248600608,(주)가토랩,허대영,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4248600869,(주)아이디자인랩,김태영,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4248701263,(주)에버정보,이동관,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4258601013,(주)골든커뮤니케이션,김호남,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4258700118,(주)씨브이원,김효선,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4258700480,(주)원스링크,이윤석,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4268100050,(주)유비아이오티,우승태,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4268100064,(주)판다소프트,이종식,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4268100671,(주)다우펀다,조성실,26,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",26,기기류 제조업
4268100894,(주)서광아이엔씨,오광진,42,전문직별 공사업,41,건설업
4268101398,잘함테크(주),최진희,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4268600128,(주)하이크비전,이선주,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4268600531,(주)솔비트,홍호진,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4268700300,(주)에스랩,박주성,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4268800495,(주)성지로보텍,정성균,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4278800047,(주)스타시큐리티,김은실,42,전문직별 공사업,41,건설업
4278800431,(주)폴웹스,정호,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4278800955,(주)예일이엔지,염준호,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4278801110,(주)인포플러스,원용호,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4288600139,(주)웨이티즈,권순일,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4288600158,포밸류(주),고광원,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4288700043,(주)스마트엠링크,신동경,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4288701324,(주)킹고몰,박재희외  1명,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4288801016,(주)이마을서비스,홍영훈,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4298100229,(주)에이블아이앤씨,엄성용,42,전문직별 공사업,41,건설업
4298100291,(주)월드메이커,문혜경,26,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",26,기기류 제조업
4298101645,(주)자오스모터스,황철증,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4298600355,(주)대보,김미영,42,전문직별 공사업,41,건설업
4298601015,(주)링크밸류,최욱진,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4298701569,(주)더라이징,안수민,68,부동산업,68,부동산업
4298800422,서림정보통신(주),장온정,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4298801402,(주)인필,김철현,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4308100874,인투사이트(주),김경우,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4308700895,(주)티엔에스,전근배,42,전문직별 공사업,41,건설업
4318101143,(주)에스이컴퍼니플러스,정진문,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4318600547,주영정보통신(주),황보성훈,42,전문직별 공사업,41,건설업
4318600585,(주)커먼코딩,박유태,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4318601100,(주)써포텍,황석율,75,사업 지원 서비스업,74,사업관리지원
4318700831,(주)대건텔,이영미,42,전문직별 공사업,41,건설업
4318801462,(주)디파인,김병수,58,출판업,58,정보통신업
4328700120,(주)스트리미,이준행,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4338600709,(주)앱인,김성현,26,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",26,기기류 제조업
4338701495,(주)담백,주보영,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4338800440,(주)영진전기통신,함춘모,42,전문직별 공사업,41,건설업
4348600304,(주)대성전력,유영종,42,전문직별 공사업,41,건설업
4358600535,(주)남일에너지,남종덕,42,전문직별 공사업,41,건설업
4358700527,(주)코딩영재연구소,조은예,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4368601202,(주)아라이앤디,전성호,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4368700253,페이잇(주),김성진,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4368800338,(주)태원테크,박기권,26,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",26,기기류 제조업
4373100341,고운미디어,유영준,42,전문직별 공사업,41,건설업
4378600939,(유)새빛전기,최영진,42,전문직별 공사업,41,건설업
4378700294,(주)국민운동본부,최병은,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4378800175,(주)리본,김태우외 1명,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4388100029,(주)아이티에이스,한성구,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4388100034,(주)자람에이치앤티,이태훈,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4388600382,이엘티(주),조득선,42,전문직별 공사업,41,건설업
4388700720,(주)나눔유니텍,김성열,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4388701466,에스티엑스네트워크서비스(주),최장림,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4388800047,(주)테크네소프트,조균래,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4398700757,(주)코딩로봇연구소,최영준,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4398701362,(주)폴메트릭스,조일상,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4398701421,(주)에스비에스플러스,이창태,60,방송업,58,정보통신업
4398800865,(주)유니코피드,강민승,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4408100075,봉화정보통신테크(주),배석경,42,전문직별 공사업,41,건설업
4408600139,(주)제이에스티앤씨,송정석,42,전문직별 공사업,41,건설업
4408601201,(주)스포츠얼터너티브솔트,유현정,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4408801001,(주)유락,김용진,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4411312314,밤농원,윤제경,63,정보서비스업,58,정보통신업
4418101058,(주)레몬네트웍스,김근영,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4418700589,(주)레인디어,이원탁,71,전문 서비스업,70,전문과학기술업
4418801402,(주)메코이,이경수,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4420300845,씨씨라인,최제중,47,소매업; 자동차 제외,45,도소매업
4428700694,(주)자임텍,박태옥,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4428800202,(주)이노지에스코리아,임영석,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4428800916,(주)썬정보통신,박용택,42,전문직별 공사업,41,건설업
4438100583,(주)램프에듀케이션코리아,진오민,85,교육 서비스업,85,교육
4438100943,(주)마음콘텐츠연구소,진우,63,정보서비스업,58,정보통신업
4438700173,(주)미넷,선우민,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4438701357,(주)리빙데어,허극,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4438701487,(주)빌리어네어스토어즈,이광민,71,전문 서비스업,70,전문과학기술업
4448101042,(주)가닛,오세문,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4448101232,(주)러팩,심재웅,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4448600451,(주)한컴톡카페,박상희,61,우편 및 통신업,58,정보통신업
4448701234,(주)경북발전연구소,이봉선,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4458101555,클라이막스(주),손상훈,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4458601303,(주)유디에스시스템,조재억,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4458700204,알에프앤텍(주),권덕식,26,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",26,기기류 제조업
4458700408,(주)코비즈원,윤주영,58,출판업,58,정보통신업
4458700640,베스트(주),남상미,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4458700790,(주)티피지,김주희,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4458700937,(주)블록펫,박희근,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4458701222,(주)한국디지털지갑,박병현,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4458800953,(주)블록젠,박재우,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4458800972,(주)와이즈엔컨설팅,박종배,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4468100087,(주)넷마벨스,김창규,26,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",26,기기류 제조업
4468600627,(주)포스메이커,김소영,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4468600909,(주)도트만,강영종,58,출판업,58,정보통신업
4468801483,(주)휴먼텍소프트,이기영,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4478100659,(주)바이럴솔루션,정지훈,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4478800997,(주)루트소프트,한정훈,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4480800232,노드링크,김경은,41,종합 건설업,41,건설업
4482900071,케이아이앤씨,김중섭,47,소매업; 자동차 제외,45,도소매업
4488600055,(주)씨앤티넥스트,고상환,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4488700649,(주)로로젬,김한울,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4488800234,(주)뉴벨드림,차금단,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4488800286,(주)민팅,장정우,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4498101289,(주)솔픽,윤봉섭,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4498700152,(주)재미컴퍼니,안신영,63,정보서비스업,58,정보통신업
4498700735,(주)두레소프트,이경국,58,출판업,58,정보통신업
4508100316,비드코칭연구소(주),강사돈,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4518100060,(주)온더리버,이호정,14,"의복, 의복 액세서리 및 모피제품 제조업",13,패션 제조업
4518100721,(주)포디텍,이연숙,42,전문직별 공사업,41,건설업
4518100982,핀플(주),석창규,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4518601157,(주)오에스엠지,김대홍,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
4518701396,(주)프리미어아이씨티,전성욱,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
